date,tokenproduced,tokenconsumed,tokenleft,WaitingTime,Count
2010-02-03,0,1,98,67807 days 23:00:00,99
2010-02-04,0,0,98,67624 days 22:00:00,98
2010-02-05,0,0,98,67624 days 22:00:00,98
2010-02-06,2,0,100,69180 days 20:00:00,100
2010-02-07,2,0,102,70734 days 18:00:00,102
2010-02-08,0,0,102,70734 days 18:00:00,102
2010-02-09,1,0,103,71509 days 17:00:00,103
2010-02-10,0,0,103,71509 days 17:00:00,103
2010-02-11,3,0,106,73828 days 14:00:00,106
2010-02-12,0,0,106,73828 days 14:00:00,106
2010-02-13,0,0,106,73828 days 14:00:00,106
2010-02-14,0,0,106,73828 days 14:00:00,106
2010-02-15,0,0,106,73828 days 14:00:00,106
2010-02-16,0,0,106,73828 days 14:00:00,106
2010-02-17,1,0,107,74595 days 13:00:00,107
2010-02-18,1,0,108,75361 days 12:00:00,108
2010-02-19,0,0,108,75361 days 12:00:00,108
2010-02-20,1,0,109,76125 days 11:00:00,109
2010-02-21,0,0,109,76125 days 11:00:00,109
2010-02-22,0,0,109,76125 days 11:00:00,109
2010-02-23,0,0,109,76125 days 11:00:00,109
2010-02-24,0,0,109,76125 days 11:00:00,109
2010-02-25,0,0,109,76125 days 11:00:00,109
2010-02-26,0,0,109,76125 days 11:00:00,109
2010-02-27,0,0,109,76125 days 11:00:00,109
2010-02-28,0,0,109,76125 days 11:00:00,109
2010-03-01,0,0,109,76125 days 11:00:00,109
2010-03-02,0,0,109,76125 days 11:00:00,109
2010-03-03,0,0,109,76125 days 11:00:00,109
2010-03-04,1,0,110,76877 days 10:00:00,110
2010-03-05,0,0,110,76877 days 10:00:00,110
2010-03-06,0,0,110,76877 days 10:00:00,110
2010-03-07,0,0,110,76877 days 10:00:00,110
2010-03-08,3,0,113,77724 days 08:00:00,113
2010-03-09,0,0,113,77724 days 08:00:00,113
2010-03-10,0,1,112,77724 days 08:00:00,113
2010-03-11,0,1,111,77722 days 08:00:00,112
2010-03-12,1,0,112,78025 days 07:00:00,112
2010-03-13,0,0,112,78025 days 07:00:00,112
2010-03-14,0,0,112,78025 days 07:00:00,112
2010-03-15,0,0,112,78025 days 07:00:00,112
2010-03-16,0,1,111,78025 days 07:00:00,112
2010-03-17,0,0,111,77530 days 07:00:00,111
2010-03-18,0,0,111,77530 days 07:00:00,111
2010-03-19,0,0,111,77530 days 07:00:00,111
2010-03-20,0,0,111,77530 days 07:00:00,111
2010-03-21,0,0,111,77530 days 07:00:00,111
2010-03-22,0,0,111,77530 days 07:00:00,111
2010-03-23,0,0,111,77530 days 07:00:00,111
2010-03-24,0,0,111,77530 days 07:00:00,111
2010-03-25,0,0,111,77530 days 07:00:00,111
2010-03-26,0,0,111,77530 days 07:00:00,111
2010-03-27,0,0,111,77530 days 07:00:00,111
2010-03-28,2,0,113,78778 days 07:00:00,113
2010-03-29,2,0,115,80232 days 07:00:00,115
2010-03-30,0,0,115,80232 days 07:00:00,115
2010-03-31,0,0,115,80232 days 07:00:00,115
2010-04-01,0,0,115,80232 days 07:00:00,115
2010-04-02,0,0,115,80232 days 07:00:00,115
2010-04-03,0,0,115,80232 days 07:00:00,115
2010-04-04,1,0,116,80953 days 07:00:00,116
2010-04-05,0,0,116,80953 days 07:00:00,116
2010-04-06,1,0,117,81672 days 07:00:00,117
2010-04-07,2,0,119,83108 days 07:00:00,119
2010-04-08,0,0,119,83108 days 07:00:00,119
2010-04-09,0,0,119,83108 days 07:00:00,119
2010-04-10,0,0,119,83108 days 07:00:00,119
2010-04-11,0,0,119,83108 days 07:00:00,119
2010-04-12,0,0,119,83108 days 07:00:00,119
2010-04-13,0,0,119,83108 days 07:00:00,119
2010-04-14,1,0,120,83819 days 07:00:00,120
2010-04-15,0,0,120,83819 days 07:00:00,120
2010-04-16,0,0,120,83819 days 07:00:00,120
2010-04-17,0,0,120,83819 days 07:00:00,120
2010-04-18,0,0,120,83819 days 07:00:00,120
2010-04-19,0,0,120,83819 days 07:00:00,120
2010-04-20,1,0,121,84524 days 07:00:00,121
2010-04-21,0,0,121,84524 days 07:00:00,121
2010-04-22,0,0,121,84524 days 07:00:00,121
2010-04-23,0,0,121,84524 days 07:00:00,121
2010-04-24,0,0,121,84524 days 07:00:00,121
2010-04-25,0,0,121,84524 days 07:00:00,121
2010-04-26,0,0,121,84524 days 07:00:00,121
2010-04-27,0,0,121,84524 days 07:00:00,121
2010-04-28,0,0,121,84524 days 07:00:00,121
2010-04-29,0,0,121,84524 days 07:00:00,121
2010-04-30,0,0,121,84524 days 07:00:00,121
2010-05-01,0,0,121,84524 days 07:00:00,121
2010-05-02,0,0,121,84524 days 07:00:00,121
2010-05-03,0,0,121,84524 days 07:00:00,121
2010-05-04,0,0,121,84524 days 07:00:00,121
2010-05-05,0,0,121,84524 days 07:00:00,121
2010-05-06,0,0,121,84524 days 07:00:00,121
2010-05-07,0,0,121,84524 days 07:00:00,121
2010-05-08,0,0,121,84524 days 07:00:00,121
2010-05-09,0,0,121,84524 days 07:00:00,121
2010-05-10,0,0,121,84524 days 07:00:00,121
2010-05-11,0,0,121,84524 days 07:00:00,121
2010-05-12,0,0,121,84524 days 07:00:00,121
2010-05-13,0,0,121,84524 days 07:00:00,121
2010-05-14,0,0,121,84524 days 07:00:00,121
2010-05-15,0,0,121,84524 days 07:00:00,121
2010-05-16,0,0,121,84524 days 07:00:00,121
2010-05-17,1,0,122,84995 days 07:00:00,122
2010-05-18,1,0,123,86066 days 07:00:00,123
2010-05-19,0,0,123,86066 days 07:00:00,123
2010-05-20,0,0,123,86066 days 07:00:00,123
2010-05-21,0,0,123,86066 days 07:00:00,123
2010-05-22,0,0,123,86066 days 07:00:00,123
2010-05-23,1,0,124,86738 days 07:00:00,124
2010-05-24,0,0,124,86738 days 07:00:00,124
2010-05-25,0,0,124,86738 days 07:00:00,124
2010-05-26,0,0,124,86738 days 07:00:00,124
2010-05-27,0,0,124,86738 days 07:00:00,124
2010-05-28,0,0,124,86738 days 07:00:00,124
2010-05-29,0,0,124,86738 days 07:00:00,124
2010-05-30,0,0,124,86738 days 07:00:00,124
2010-05-31,0,0,124,86738 days 07:00:00,124
2010-06-01,0,0,124,86738 days 07:00:00,124
2010-06-02,0,0,124,86738 days 07:00:00,124
2010-06-03,0,0,124,86738 days 07:00:00,124
2010-06-04,0,0,124,86738 days 07:00:00,124
2010-06-05,0,0,124,86738 days 07:00:00,124
2010-06-06,0,0,124,86738 days 07:00:00,124
2010-06-07,0,0,124,86738 days 07:00:00,124
2010-06-08,0,0,124,86738 days 07:00:00,124
2010-06-09,0,0,124,86738 days 07:00:00,124
2010-06-10,0,0,124,86738 days 07:00:00,124
2010-06-11,0,0,124,86738 days 07:00:00,124
2010-06-12,0,0,124,86738 days 07:00:00,124
2010-06-13,0,1,123,86738 days 07:00:00,124
2010-06-14,0,0,123,86641 days 08:00:00,123
2010-06-15,0,0,123,86641 days 08:00:00,123
2010-06-16,0,0,123,86641 days 08:00:00,123
2010-06-17,0,0,123,86641 days 08:00:00,123
2010-06-18,0,0,123,86641 days 08:00:00,123
2010-06-19,0,0,123,86641 days 08:00:00,123
2010-06-20,0,0,123,86641 days 08:00:00,123
2010-06-21,0,0,123,86641 days 08:00:00,123
2010-06-22,0,0,123,86641 days 08:00:00,123
2010-06-23,0,0,123,86641 days 08:00:00,123
2010-06-24,0,0,123,86641 days 08:00:00,123
2010-06-25,0,0,123,86641 days 08:00:00,123
2010-06-26,0,0,123,86641 days 08:00:00,123
2010-06-27,0,0,123,86641 days 08:00:00,123
2010-06-28,0,0,123,86641 days 08:00:00,123
2010-06-29,0,0,123,86641 days 08:00:00,123
2010-06-30,0,0,123,86641 days 08:00:00,123
2010-07-01,0,0,123,86641 days 08:00:00,123
2010-07-02,0,0,123,86641 days 08:00:00,123
2010-07-03,0,0,123,86641 days 08:00:00,123
2010-07-04,0,0,123,86641 days 08:00:00,123
2010-07-05,2,0,125,87690 days 08:00:00,125
2010-07-06,0,0,125,87690 days 08:00:00,125
2010-07-07,0,0,125,87690 days 08:00:00,125
2010-07-08,0,0,125,87690 days 08:00:00,125
2010-07-09,0,0,125,87690 days 08:00:00,125
2010-07-10,0,0,125,87690 days 08:00:00,125
2010-07-11,0,0,125,87690 days 08:00:00,125
2010-07-12,1,0,126,88096 days 08:00:00,126
2010-07-13,0,0,126,88096 days 08:00:00,126
2010-07-14,0,0,126,88096 days 08:00:00,126
2010-07-15,0,0,126,88096 days 08:00:00,126
2010-07-16,0,0,126,88096 days 08:00:00,126
2010-07-17,0,0,126,88096 days 08:00:00,126
2010-07-18,1,0,127,88712 days 08:00:00,127
2010-07-19,0,0,127,88712 days 08:00:00,127
2010-07-20,0,0,127,88712 days 08:00:00,127
2010-07-21,0,0,127,88712 days 08:00:00,127
2010-07-22,1,0,128,89718 days 08:00:00,128
2010-07-23,0,0,128,89718 days 08:00:00,128
2010-07-24,0,0,128,89718 days 08:00:00,128
2010-07-25,0,0,128,89718 days 08:00:00,128
2010-07-26,0,0,128,89718 days 08:00:00,128
2010-07-27,0,0,128,89718 days 08:00:00,128
2010-07-28,0,0,128,89718 days 08:00:00,128
2010-07-29,0,0,128,89718 days 08:00:00,128
2010-07-30,0,0,128,89718 days 08:00:00,128
2010-07-31,0,0,128,89718 days 08:00:00,128
2010-08-01,0,0,128,89718 days 08:00:00,128
2010-08-02,0,0,128,89718 days 08:00:00,128
2010-08-03,0,0,128,89718 days 08:00:00,128
2010-08-04,0,0,128,89718 days 08:00:00,128
2010-08-05,0,0,128,89718 days 08:00:00,128
2010-08-06,0,0,128,89718 days 08:00:00,128
2010-08-07,0,0,128,89718 days 08:00:00,128
2010-08-08,0,0,128,89718 days 08:00:00,128
2010-08-09,0,0,128,89718 days 08:00:00,128
2010-08-10,0,0,128,89718 days 08:00:00,128
2010-08-11,0,0,128,89718 days 08:00:00,128
2010-08-12,0,0,128,89718 days 08:00:00,128
2010-08-13,0,0,128,89718 days 08:00:00,128
2010-08-14,0,0,128,89718 days 08:00:00,128
2010-08-15,0,0,128,89718 days 08:00:00,128
2010-08-16,0,0,128,89718 days 08:00:00,128
2010-08-17,0,0,128,89718 days 08:00:00,128
2010-08-18,0,0,128,89718 days 08:00:00,128
2010-08-19,0,0,128,89718 days 08:00:00,128
2010-08-20,0,0,128,89718 days 08:00:00,128
2010-08-21,0,0,128,89718 days 08:00:00,128
2010-08-22,0,0,128,89718 days 08:00:00,128
2010-08-23,0,0,128,89718 days 08:00:00,128
2010-08-24,0,0,128,89718 days 08:00:00,128
2010-08-25,0,0,128,89718 days 08:00:00,128
2010-08-26,0,0,128,89718 days 08:00:00,128
2010-08-27,0,0,128,89718 days 08:00:00,128
2010-08-28,0,0,128,89718 days 08:00:00,128
2010-08-29,0,0,128,89718 days 08:00:00,128
2010-08-30,0,0,128,89718 days 08:00:00,128
2010-08-31,0,0,128,89718 days 08:00:00,128
2010-09-01,0,0,128,89718 days 08:00:00,128
2010-09-02,4,0,132,91755 days 08:00:00,132
2010-09-03,0,0,132,91755 days 08:00:00,132
2010-09-04,0,0,132,91755 days 08:00:00,132
2010-09-05,0,0,132,91755 days 08:00:00,132
2010-09-06,0,0,132,91755 days 08:00:00,132
2010-09-07,0,0,132,91755 days 08:00:00,132
2010-09-08,0,0,132,91755 days 08:00:00,132
2010-09-09,0,0,132,91755 days 08:00:00,132
2010-09-10,0,0,132,91755 days 08:00:00,132
2010-09-11,0,0,132,91755 days 08:00:00,132
2010-09-12,1,0,133,92315 days 08:00:00,133
2010-09-13,2,0,135,93433 days 08:00:00,135
2010-09-14,0,0,135,93433 days 08:00:00,135
2010-09-15,0,0,135,93433 days 08:00:00,135
2010-09-16,0,0,135,93433 days 08:00:00,135
2010-09-17,0,0,135,93433 days 08:00:00,135
2010-09-18,0,0,135,93433 days 08:00:00,135
2010-09-19,0,0,135,93433 days 08:00:00,135
2010-09-20,0,0,135,93433 days 08:00:00,135
2010-09-21,0,0,135,93433 days 08:00:00,135
2010-09-22,0,0,135,93433 days 08:00:00,135
2010-09-23,0,0,135,93433 days 08:00:00,135
2010-09-24,0,0,135,93433 days 08:00:00,135
2010-09-25,0,0,135,93433 days 08:00:00,135
2010-09-26,0,0,135,93433 days 08:00:00,135
2010-09-27,0,0,135,93433 days 08:00:00,135
2010-09-28,0,0,135,93433 days 08:00:00,135
2010-09-29,0,0,135,93433 days 08:00:00,135
2010-09-30,0,0,135,93433 days 08:00:00,135
2010-10-01,0,0,135,93433 days 08:00:00,135
2010-10-02,0,0,135,93433 days 08:00:00,135
2010-10-03,0,0,135,93433 days 08:00:00,135
2010-10-04,0,0,135,93433 days 08:00:00,135
2010-10-05,0,0,135,93433 days 08:00:00,135
2010-10-06,0,0,135,93433 days 08:00:00,135
2010-10-07,0,0,135,93433 days 08:00:00,135
2010-10-08,0,0,135,93433 days 08:00:00,135
2010-10-09,0,0,135,93433 days 08:00:00,135
2010-10-10,0,0,135,93433 days 08:00:00,135
2010-10-11,0,0,135,93433 days 08:00:00,135
2010-10-12,0,0,135,93433 days 08:00:00,135
2010-10-13,0,0,135,93433 days 08:00:00,135
2010-10-14,0,61,74,93433 days 08:00:00,135
2010-10-15,0,0,74,56250 days 14:00:00,74
2010-10-16,1,0,75,57170 days 14:00:00,75
2010-10-17,0,0,75,57170 days 14:00:00,75
2010-10-18,0,0,75,57170 days 14:00:00,75
2010-10-19,0,0,75,57170 days 14:00:00,75
2010-10-20,0,0,75,57170 days 14:00:00,75
2010-10-21,0,0,75,57170 days 14:00:00,75
2010-10-22,0,0,75,57170 days 14:00:00,75
2010-10-23,0,0,75,57170 days 14:00:00,75
2010-10-24,0,0,75,57170 days 14:00:00,75
2010-10-25,1,0,76,57687 days 14:00:00,76
2010-10-26,1,0,77,58203 days 14:00:00,77
2010-10-27,0,0,77,58203 days 14:00:00,77
2010-10-28,0,0,77,58203 days 14:00:00,77
2010-10-29,1,0,78,58716 days 14:00:00,78
2010-10-30,1,0,79,58858 days 15:00:00,79
2010-10-31,0,0,79,58858 days 15:00:00,79
2010-11-01,0,0,79,58858 days 15:00:00,79
2010-11-02,0,0,79,58858 days 15:00:00,79
2010-11-03,0,0,79,58858 days 15:00:00,79
2010-11-04,0,0,79,58858 days 15:00:00,79
2010-11-05,0,0,79,58858 days 15:00:00,79
2010-11-06,0,0,79,58858 days 15:00:00,79
2010-11-07,0,0,79,58858 days 15:00:00,79
2010-11-08,0,0,79,58858 days 15:00:00,79
2010-11-09,0,0,79,58858 days 15:00:00,79
2010-11-10,0,0,79,58858 days 15:00:00,79
2010-11-11,0,0,79,58858 days 15:00:00,79
2010-11-12,0,0,79,58858 days 15:00:00,79
2010-11-13,0,0,79,58858 days 15:00:00,79
2010-11-14,1,0,80,59073 days 14:00:00,80
2010-11-15,0,0,80,59073 days 14:00:00,80
2010-11-16,1,0,81,59568 days 13:00:00,81
2010-11-17,0,0,81,59568 days 13:00:00,81
2010-11-18,0,0,81,59568 days 13:00:00,81
2010-11-19,0,0,81,59568 days 13:00:00,81
2010-11-20,0,0,81,59568 days 13:00:00,81
2010-11-21,0,0,81,59568 days 13:00:00,81
2010-11-22,1,0,82,60057 days 12:00:00,82
2010-11-23,2,0,84,61033 days 10:00:00,84
2010-11-24,3,0,87,62494 days 07:00:00,87
2010-11-25,0,0,87,62494 days 07:00:00,87
2010-11-26,3,0,90,63949 days 04:00:00,90
2010-11-27,1,0,91,64433 days 03:00:00,91
2010-11-28,0,0,91,64433 days 03:00:00,91
2010-11-29,0,0,91,64433 days 03:00:00,91
2010-11-30,0,0,91,64433 days 03:00:00,91
2010-12-01,0,0,91,64433 days 03:00:00,91
2010-12-02,1,0,92,64912 days 02:00:00,92
2010-12-03,2,0,94,65868 days 00:00:00,94
2010-12-04,0,0,94,65868 days 00:00:00,94
2010-12-05,0,0,94,65868 days 00:00:00,94
2010-12-06,1,0,95,66342 days 23:00:00,95
2010-12-07,0,0,95,66342 days 23:00:00,95
2010-12-08,0,0,95,66342 days 23:00:00,95
2010-12-09,0,0,95,66342 days 23:00:00,95
2010-12-10,0,0,95,66342 days 23:00:00,95
2010-12-11,0,0,95,66342 days 23:00:00,95
2010-12-12,0,0,95,66342 days 23:00:00,95
2010-12-13,1,0,96,66810 days 22:00:00,96
2010-12-14,0,0,96,66810 days 22:00:00,96
2010-12-15,0,0,96,66810 days 22:00:00,96
2010-12-16,0,0,96,66810 days 22:00:00,96
2010-12-17,0,0,96,66810 days 22:00:00,96
2010-12-18,0,0,96,66810 days 22:00:00,96
2010-12-19,0,0,96,66810 days 22:00:00,96
2010-12-20,0,0,96,66810 days 22:00:00,96
2010-12-21,1,0,97,67270 days 21:00:00,97
2010-12-22,0,0,97,67270 days 21:00:00,97
2010-12-23,1,0,98,67728 days 20:00:00,98
2010-12-24,3,0,101,69099 days 17:00:00,101
2010-12-25,0,0,101,69099 days 17:00:00,101
2010-12-26,0,0,101,69099 days 17:00:00,101
2010-12-27,0,0,101,69099 days 17:00:00,101
2010-12-28,0,0,101,69099 days 17:00:00,101
2010-12-29,0,0,101,69099 days 17:00:00,101
2010-12-30,0,0,101,69099 days 17:00:00,101
2010-12-31,0,0,101,69099 days 17:00:00,101
2011-01-01,0,0,101,69099 days 17:00:00,101
2011-01-02,0,0,101,69099 days 17:00:00,101
2011-01-03,1,0,102,69546 days 16:00:00,102
2011-01-04,0,0,102,69546 days 16:00:00,102
2011-01-05,1,0,103,69991 days 15:00:00,103
2011-01-06,0,0,103,69991 days 15:00:00,103
2011-01-07,0,0,103,69991 days 15:00:00,103
2011-01-08,0,0,103,69991 days 15:00:00,103
2011-01-09,0,0,103,69991 days 15:00:00,103
2011-01-10,0,0,103,69991 days 15:00:00,103
2011-01-11,0,0,103,69991 days 15:00:00,103
2011-01-12,0,0,103,69991 days 15:00:00,103
2011-01-13,0,0,103,69991 days 15:00:00,103
2011-01-14,0,0,103,69991 days 15:00:00,103
2011-01-15,0,0,103,69991 days 15:00:00,103
2011-01-16,0,0,103,69991 days 15:00:00,103
2011-01-17,0,0,103,69991 days 15:00:00,103
2011-01-18,0,0,103,69991 days 15:00:00,103
2011-01-19,0,0,103,69991 days 15:00:00,103
2011-01-20,0,0,103,69991 days 15:00:00,103
2011-01-21,0,0,103,69991 days 15:00:00,103
2011-01-22,1,0,104,70232 days 14:00:00,104
2011-01-23,1,0,105,70659 days 13:00:00,105
2011-01-24,0,0,105,70659 days 13:00:00,105
2011-01-25,0,0,105,70659 days 13:00:00,105
2011-01-26,0,0,105,70659 days 13:00:00,105
2011-01-27,0,0,105,70659 days 13:00:00,105
2011-01-28,1,0,106,70851 days 12:00:00,106
2011-01-29,0,0,106,70851 days 12:00:00,106
2011-01-30,0,0,106,70851 days 12:00:00,106
2011-01-31,0,0,106,70851 days 12:00:00,106
2011-02-01,1,0,107,71026 days 11:00:00,107
2011-02-02,0,0,107,71026 days 11:00:00,107
2011-02-03,0,0,107,71026 days 11:00:00,107
2011-02-04,0,0,107,71026 days 11:00:00,107
2011-02-05,0,0,107,71026 days 11:00:00,107
2011-02-06,0,0,107,71026 days 11:00:00,107
2011-02-07,0,0,107,71026 days 11:00:00,107
2011-02-08,0,0,107,71026 days 11:00:00,107
2011-02-09,0,0,107,71026 days 11:00:00,107
2011-02-10,0,0,107,71026 days 11:00:00,107
2011-02-11,0,0,107,71026 days 11:00:00,107
2011-02-12,0,0,107,71026 days 11:00:00,107
2011-02-13,0,0,107,71026 days 11:00:00,107
2011-02-14,0,0,107,71026 days 11:00:00,107
2011-02-15,0,0,107,71026 days 11:00:00,107
2011-02-16,0,0,107,71026 days 11:00:00,107
2011-02-17,0,0,107,71026 days 11:00:00,107
2011-02-18,0,0,107,71026 days 11:00:00,107
2011-02-19,0,0,107,71026 days 11:00:00,107
2011-02-20,2,0,109,71824 days 09:00:00,109
2011-02-21,0,0,109,71824 days 09:00:00,109
2011-02-22,0,0,109,71824 days 09:00:00,109
2011-02-23,0,0,109,71824 days 09:00:00,109
2011-02-24,0,0,109,71824 days 09:00:00,109
2011-02-25,0,0,109,71824 days 09:00:00,109
2011-02-26,0,0,109,71824 days 09:00:00,109
2011-02-27,0,0,109,71824 days 09:00:00,109
2011-02-28,0,0,109,71824 days 09:00:00,109
2011-03-01,0,0,109,71824 days 09:00:00,109
2011-03-02,0,0,109,71824 days 09:00:00,109
2011-03-03,0,0,109,71824 days 09:00:00,109
2011-03-04,0,0,109,71824 days 09:00:00,109
2011-03-05,0,0,109,71824 days 09:00:00,109
2011-03-06,0,0,109,71824 days 09:00:00,109
2011-03-07,0,0,109,71824 days 09:00:00,109
2011-03-08,0,0,109,71824 days 09:00:00,109
2011-03-09,0,0,109,71824 days 09:00:00,109
2011-03-10,0,0,109,71824 days 09:00:00,109
2011-03-11,0,0,109,71824 days 09:00:00,109
2011-03-12,0,0,109,71824 days 09:00:00,109
2011-03-13,0,0,109,71824 days 09:00:00,109
2011-03-14,0,0,109,71824 days 09:00:00,109
2011-03-15,0,0,109,71824 days 09:00:00,109
2011-03-16,0,0,109,71824 days 09:00:00,109
2011-03-17,0,0,109,71824 days 09:00:00,109
2011-03-18,0,0,109,71824 days 09:00:00,109
2011-03-19,0,0,109,71824 days 09:00:00,109
2011-03-20,0,0,109,71824 days 09:00:00,109
2011-03-21,0,1,108,71824 days 09:00:00,109
2011-03-22,0,0,108,71682 days 08:00:00,108
2011-03-23,0,0,108,71682 days 08:00:00,108
2011-03-24,0,0,108,71682 days 08:00:00,108
2011-03-25,0,0,108,71682 days 08:00:00,108
2011-03-26,0,0,108,71682 days 08:00:00,108
2011-03-27,0,0,108,71682 days 08:00:00,108
2011-03-28,0,0,108,71682 days 08:00:00,108
2011-03-29,0,0,108,71682 days 08:00:00,108
2011-03-30,0,0,108,71682 days 08:00:00,108
2011-03-31,0,0,108,71682 days 08:00:00,108
2011-04-01,0,0,108,71682 days 08:00:00,108
2011-04-02,0,0,108,71682 days 08:00:00,108
2011-04-03,0,0,108,71682 days 08:00:00,108
2011-04-04,0,0,108,71682 days 08:00:00,108
2011-04-05,0,0,108,71682 days 08:00:00,108
2011-04-06,0,0,108,71682 days 08:00:00,108
2011-04-07,0,0,108,71682 days 08:00:00,108
2011-04-08,0,0,108,71682 days 08:00:00,108
2011-04-09,0,0,108,71682 days 08:00:00,108
2011-04-10,0,0,108,71682 days 08:00:00,108
2011-04-11,0,0,108,71682 days 08:00:00,108
2011-04-12,0,0,108,71682 days 08:00:00,108
2011-04-13,0,0,108,71682 days 08:00:00,108
2011-04-14,0,0,108,71682 days 08:00:00,108
2011-04-15,0,0,108,71682 days 08:00:00,108
2011-04-16,0,0,108,71682 days 08:00:00,108
2011-04-17,0,0,108,71682 days 08:00:00,108
2011-04-18,2,0,110,72366 days 08:00:00,110
2011-04-19,0,0,110,72366 days 08:00:00,110
2011-04-20,0,0,110,72366 days 08:00:00,110
2011-04-21,0,0,110,72366 days 08:00:00,110
2011-04-22,0,0,110,72366 days 08:00:00,110
2011-04-23,0,0,110,72366 days 08:00:00,110
2011-04-24,0,0,110,72366 days 08:00:00,110
2011-04-25,0,0,110,72366 days 08:00:00,110
2011-04-26,0,0,110,72366 days 08:00:00,110
2011-04-27,0,0,110,72366 days 08:00:00,110
2011-04-28,2,0,112,73030 days 08:00:00,112
2011-04-29,0,0,112,73030 days 08:00:00,112
2011-04-30,0,0,112,73030 days 08:00:00,112
2011-05-01,0,0,112,73030 days 08:00:00,112
2011-05-02,0,0,112,73030 days 08:00:00,112
2011-05-03,0,0,112,73030 days 08:00:00,112
2011-05-04,0,0,112,73030 days 08:00:00,112
2011-05-05,0,0,112,73030 days 08:00:00,112
2011-05-06,0,0,112,73030 days 08:00:00,112
2011-05-07,1,0,113,73353 days 08:00:00,113
2011-05-08,0,0,113,73353 days 08:00:00,113
2011-05-09,0,0,113,73353 days 08:00:00,113
2011-05-10,0,0,113,73353 days 08:00:00,113
2011-05-11,0,0,113,73353 days 08:00:00,113
2011-05-12,0,0,113,73353 days 08:00:00,113
2011-05-13,0,0,113,73353 days 08:00:00,113
2011-05-14,0,0,113,73353 days 08:00:00,113
2011-05-15,1,0,114,73668 days 08:00:00,114
2011-05-16,0,0,114,73668 days 08:00:00,114
2011-05-17,0,0,114,73668 days 08:00:00,114
2011-05-18,0,0,114,73668 days 08:00:00,114
2011-05-19,0,0,114,73668 days 08:00:00,114
2011-05-20,0,0,114,73668 days 08:00:00,114
2011-05-21,0,0,114,73668 days 08:00:00,114
2011-05-22,0,0,114,73668 days 08:00:00,114
2011-05-23,0,0,114,73668 days 08:00:00,114
2011-05-24,0,0,114,73668 days 08:00:00,114
2011-05-25,0,0,114,73668 days 08:00:00,114
2011-05-26,0,0,114,73668 days 08:00:00,114
2011-05-27,0,0,114,73668 days 08:00:00,114
2011-05-28,0,0,114,73668 days 08:00:00,114
2011-05-29,0,0,114,73668 days 08:00:00,114
2011-05-30,0,0,114,73668 days 08:00:00,114
2011-05-31,0,0,114,73668 days 08:00:00,114
2011-06-01,0,0,114,73668 days 08:00:00,114
2011-06-02,0,0,114,73668 days 08:00:00,114
2011-06-03,0,0,114,73668 days 08:00:00,114
2011-06-04,0,0,114,73668 days 08:00:00,114
2011-06-05,0,0,114,73668 days 08:00:00,114
2011-06-06,0,0,114,73668 days 08:00:00,114
2011-06-07,0,0,114,73668 days 08:00:00,114
2011-06-08,0,0,114,73668 days 08:00:00,114
2011-06-09,0,0,114,73668 days 08:00:00,114
2011-06-10,0,0,114,73668 days 08:00:00,114
2011-06-11,0,0,114,73668 days 08:00:00,114
2011-06-12,0,0,114,73668 days 08:00:00,114
2011-06-13,0,0,114,73668 days 08:00:00,114
2011-06-14,0,0,114,73668 days 08:00:00,114
2011-06-15,0,0,114,73668 days 08:00:00,114
2011-06-16,0,0,114,73668 days 08:00:00,114
2011-06-17,5,1,118,76377 days 08:00:00,119
2011-06-18,0,0,118,76162 days 09:00:00,118
2011-06-19,0,0,118,76162 days 09:00:00,118
2011-06-20,0,0,118,76162 days 09:00:00,118
2011-06-21,0,0,118,76162 days 09:00:00,118
2011-06-22,0,1,117,76162 days 09:00:00,118
2011-06-23,0,0,117,76157 days 09:00:00,117
2011-06-24,0,0,117,76157 days 09:00:00,117
2011-06-25,0,0,117,76157 days 09:00:00,117
2011-06-26,0,0,117,76157 days 09:00:00,117
2011-06-27,1,0,118,76823 days 09:00:00,118
2011-06-28,1,0,119,77488 days 09:00:00,119
2011-06-29,0,0,119,77488 days 09:00:00,119
2011-06-30,0,0,119,77488 days 09:00:00,119
2011-07-01,0,0,119,77488 days 09:00:00,119
2011-07-02,0,0,119,77488 days 09:00:00,119
2011-07-03,0,0,119,77488 days 09:00:00,119
2011-07-04,0,0,119,77488 days 09:00:00,119
2011-07-05,0,0,119,77488 days 09:00:00,119
2011-07-06,0,0,119,77488 days 09:00:00,119
2011-07-07,0,0,119,77488 days 09:00:00,119
2011-07-08,0,0,119,77488 days 09:00:00,119
2011-07-09,0,0,119,77488 days 09:00:00,119
2011-07-10,0,0,119,77488 days 09:00:00,119
2011-07-11,0,0,119,77488 days 09:00:00,119
2011-07-12,0,0,119,77488 days 09:00:00,119
2011-07-13,0,0,119,77488 days 09:00:00,119
2011-07-14,0,0,119,77488 days 09:00:00,119
2011-07-15,0,0,119,77488 days 09:00:00,119
2011-07-16,0,0,119,77488 days 09:00:00,119
2011-07-17,0,0,119,77488 days 09:00:00,119
2011-07-18,0,0,119,77488 days 09:00:00,119
2011-07-19,0,0,119,77488 days 09:00:00,119
2011-07-20,0,0,119,77488 days 09:00:00,119
2011-07-21,0,0,119,77488 days 09:00:00,119
2011-07-22,0,0,119,77488 days 09:00:00,119
2011-07-23,0,0,119,77488 days 09:00:00,119
2011-07-24,0,0,119,77488 days 09:00:00,119
